Ring,Date,Year,Month,Day,HatchDate,DaysSinceHatching,study_area,Dist2Nest
3414353,2021-04-05T00:00:00Z,2021,04,95,2015-05-11,2156,FALSE,8.054417753032014
3414353,2021-04-06T00:00:00Z,2021,04,96,2015-05-11,2157,FALSE,8.054417753032014
3414353,2021-01-08T00:00:00Z,2021,01,8,2015-05-11,2069,FALSE,8.01443500888503
3414353,2021-01-15T00:00:00Z,2021,01,15,2015-05-11,2076,FALSE,7.892761136593859
3414353,2021-01-18T00:00:00Z,2021,01,18,2015-05-11,2079,FALSE,7.740142015082592
3414353,2021-01-25T00:00:00Z,2021,01,25,2015-05-11,2086,FALSE,8.112052380986214
3418554,2019-04-01T00:00:00Z,2019,04,91,2018-05-20,316,TRUE,10.46402575703284
3418631,2019-04-03T00:00:00Z,2019,04,93,2018-05-22,316,FALSE,14.07302556106959
3414657,2019-04-11T00:00:00Z,2019,04,101,2016-05-04,1072,TRUE,3.7426931935469896
3418637,2019-05-17T00:00:00Z,2019,05,137,2018-05-11,371,TRUE,3.891926148074558
3418637,2020-03-15T00:00:00Z,2020,03,75,2018-05-11,674,TRUE,3.6904502456982793
3418637,2020-05-10T00:00:00Z,2020,05,131,2018-05-11,730,TRUE,1.5540156153615885
3408830,2019-05-23T00:00:00Z,2019,05,143,2014-04-30,1849,FALSE,10.31032306358694
3417798,2019-05-23T00:00:00Z,2019,05,143,2017-05-04,749,FALSE,55.25587381347301
3408686,2019-05-25T00:00:00Z,2019,05,145,2014-05-03,1848,TRUE,4.169872697178933
3408686,2020-03-26T00:00:00Z,2020,03,86,2014-05-03,2154,TRUE,4.169872697178933
3408686,2021-03-31T00:00:00Z,2021,03,90,2014-05-03,2524,TRUE,3.6969097827453266
3418607,2019-05-29T00:00:00Z,2019,05,149,2018-05-17,377,FALSE,29.517236915058877
3414298,2019-06-23T00:00:00Z,2019,06,174,2015-05-11,1504,TRUE,12.490946936738288
3419090,2019-07-01T00:00:00Z,2019,07,182,2019-05-08,54,TRUE,0.04119212581433828
3419032,2019-07-02T00:00:00Z,2019,07,183,2019-05-10,53,TRUE,0.17443387185488735
3419042,2019-07-10T00:00:00Z,2019,07,191,2019-04-28,73,TRUE,0.45375230568425795
3419034,2019-07-12T00:00:00Z,2019,07,193,2019-05-02,71,TRUE,0.36472166083163754
3418929,2019-07-14T00:00:00Z,2019,07,195,2019-04-26,79,TRUE,0.5025238588037927
3418929,2019-07-31T00:00:00Z,2019,07,212,2019-04-26,96,FALSE,21.65751498857613
3418929,2019-08-28T00:00:00Z,2019,08,240,2019-04-26,124,FALSE,22.349414559432123
3418929,2020-04-08T00:00:00Z,2020,04,99,2019-04-26,348,FALSE,103.66374723446825
3418940,2019-07-16T00:00:00Z,2019,07,197,2019-04-24,83,TRUE,0.6919259071124162
3419237,2019-07-18T00:00:00Z,2019,07,199,2019-05-20,59,TRUE,0.5295179880856077
3419237,2019-07-31T00:00:00Z,2019,07,212,2019-05-20,72,TRUE,0.5295179880856077
3419237,2019-08-02T00:00:00Z,2019,08,214,2019-05-20,74,TRUE,0.5295179880856077
3419237,2020-01-25T00:00:00Z,2020,01,25,2019-05-20,250,FALSE,22.011168445763804
3419237,2020-02-06T00:00:00Z,2020,02,37,2019-05-20,262,FALSE,22.04869380021603
3419237,2020-02-13T00:00:00Z,2020,02,44,2019-05-20,269,FALSE,22.14917949047217
3414949,2019-07-21T00:00:00Z,2019,07,202,2017-05-02,810,TRUE,2.2158181264251877
3414949,2020-04-06T00:00:00Z,2020,04,97,2017-05-02,1070,TRUE,0.7717557510578571
3414949,2020-05-14T00:00:00Z,2020,05,135,2017-05-02,1108,TRUE,0.9149697613865058
3419073,2019-07-22T00:00:00Z,2019,07,203,2019-04-23,90,TRUE,0.25500792473175343
3419073,2019-08-03T00:00:00Z,2019,08,215,2019-04-23,102,FALSE,18.563606759958585
3419073,2019-09-28T00:00:00Z,2019,09,271,2019-04-23,158,FALSE,19.282792922973638
3419073,2019-10-05T00:00:00Z,2019,10,278,2019-04-23,165,FALSE,19.26520416186927
3419203,2019-07-23T00:00:00Z,2019,07,204,2019-05-12,72,TRUE,0.1766380132552056
3419203,2019-10-05T00:00:00Z,2019,10,278,2019-05-12,146,TRUE,0.1766380132552056
3419203,2019-10-22T00:00:00Z,2019,10,295,2019-05-12,163,TRUE,0.1766380132552056
3419203,2020-12-31T00:00:00Z,2020,12,366,2019-05-12,599,FALSE,58.86710315839619
3407430,2019-07-26T00:00:00Z,2019,07,207,2012-05-16,2627,TRUE,3.363460636416176
3419245,2019-07-26T00:00:00Z,2019,07,207,2019-05-09,78,TRUE,0.0015257030365270724
3419246,2019-07-26T00:00:00Z,2019,07,207,2019-05-07,80,TRUE,0.0015257030365270724
3419079,2019-07-27T00:00:00Z,2019,07,208,2019-05-07,81,FALSE,17.556184607729172
3418775,2019-07-29T00:00:00Z,2019,07,210,2019-04-28,92,FALSE,10.547124002687248
3418775,2019-08-15T00:00:00Z,2019,08,227,2019-04-28,109,FALSE,11.282909918976594
3418775,2019-10-01T00:00:00Z,2019,10,274,2019-04-28,156,FALSE,1.219433579867405
3418775,2020-02-09T00:00:00Z,2020,02,40,2019-04-28,287,FALSE,10.20266704698494
3418930,2019-07-30T00:00:00Z,2019,07,211,2019-04-24,97,FALSE,32.18220730343152
3418930,2020-01-05T00:00:00Z,2020,01,5,2019-04-24,256,FALSE,32.52151324941869
3418930,2021-03-30T00:00:00Z,2021,03,89,2019-04-24,706,FALSE,3.2373570218180325
3418906,2019-08-04T00:00:00Z,2019,08,216,2019-05-02,94,FALSE,62.19024599997187
3411538,2019-08-05T00:00:00Z,2019,08,217,2015-05-06,1552,TRUE,11.033306767978612
3419050,2019-08-06T00:00:00Z,2019,08,218,2019-05-05,93,TRUE,1.5833734228837115
3419050,2019-11-02T00:00:00Z,2019,11,306,2019-05-05,181,FALSE,278.6625109584389
3418798,2019-08-08T00:00:00Z,2019,08,220,2019-04-26,104,FALSE,32.41301646032468
3418562,2019-08-17T00:00:00Z,2019,08,229,2018-05-16,458,TRUE,3.4978589977751686
3418562,2021-01-03T00:00:00Z,2021,01,3,2018-05-16,963,FALSE,130.63904884767982
3418562,2021-02-06T00:00:00Z,2021,02,37,2018-05-16,997,FALSE,130.63904884767982
3418562,2021-02-12T00:00:00Z,2021,02,43,2018-05-16,1003,FALSE,142.53210586617274
3418562,2021-03-31T00:00:00Z,2021,03,90,2018-05-16,1050,TRUE,3.2131529714764304
3419022,2019-08-18T00:00:00Z,2019,08,230,2019-04-27,113,TRUE,6.298769889723773
3418903,2019-08-25T00:00:00Z,2019,08,237,2019-05-01,116,FALSE,60.91720462405669
3418903,2019-12-07T00:00:00Z,2019,12,341,2019-05-01,220,FALSE,112.92967296854745
3418903,2020-02-17T00:00:00Z,2020,02,48,2019-05-01,292,FALSE,113.56779508413838
3418903,2020-06-15T00:00:00Z,2020,06,167,2019-05-01,411,FALSE,112.90879588575916
3418903,2021-01-02T00:00:00Z,2021,01,2,2019-05-01,612,FALSE,112.90879588575916
3419076,2019-08-25T00:00:00Z,2019,08,237,2019-05-01,116,TRUE,4.295867823461008
3419076,2020-05-05T00:00:00Z,2020,05,126,2019-05-01,370,TRUE,12.214369227703585
3419076,2020-06-09T00:00:00Z,2020,06,161,2019-05-01,405,TRUE,12.466256653312428
3418950,2019-08-26T00:00:00Z,2019,08,238,2019-04-26,122,FALSE,49.87607475245652
3419130,2019-08-28T00:00:00Z,2019,08,240,2019-05-10,110,FALSE,96.02160446298217
3419130,2020-04-27T00:00:00Z,2020,04,118,2019-05-10,353,FALSE,135.8833907192526
3418981,2019-08-31T00:00:00Z,2019,08,243,2019-04-28,125,FALSE,52.61517300521617
3418981,2020-01-26T00:00:00Z,2020,01,26,2019-04-28,273,TRUE,0.9838570351153147
3418981,2020-10-07T00:00:00Z,2020,10,281,2019-04-28,528,TRUE,3.8390787785398977
3418981,2021-02-15T00:00:00Z,2021,02,46,2019-04-28,659,TRUE,1.0910649705262785
3418981,2021-02-20T00:00:00Z,2021,02,51,2019-04-28,664,TRUE,1.2836366496214373
3419179,2019-09-04T00:00:00Z,2019,09,247,2019-05-09,118,FALSE,6.018485396236121
3418942,2019-09-05T00:00:00Z,2019,09,248,2019-05-05,123,FALSE,35.68039813297523
3418776,2019-09-07T00:00:00Z,2019,09,250,2019-04-29,131,FALSE,31.0151417784112
3418776,2020-02-09T00:00:00Z,2020,02,40,2019-04-29,286,FALSE,33.019442266592264
3419071,2019-09-10T00:00:00Z,2019,09,253,2019-05-13,120,FALSE,3.6862736166574495
3419190,2019-09-10T00:00:00Z,2019,09,253,2019-05-19,114,FALSE,29.13750206214297
3419190,2020-03-23T00:00:00Z,2020,03,83,2019-05-19,309,FALSE,208.06015858936053
3418871,2019-09-11T00:00:00Z,2019,09,254,2019-05-05,129,TRUE,0.21769391475287303
3418871,2019-10-15T00:00:00Z,2019,10,288,2019-05-05,163,TRUE,0.21769391475287303
3418871,2019-11-12T00:00:00Z,2019,11,316,2019-05-05,191,TRUE,0.21769391475287303
3418871,2020-04-05T00:00:00Z,2020,04,96,2019-05-05,336,TRUE,0.18490623364720343
3418871,2021-03-21T00:00:00Z,2021,03,80,2019-05-05,686,TRUE,0.9554034916083125
3419189,2019-09-14T00:00:00Z,2019,09,257,2019-05-15,122,FALSE,44.994124858713725
3418877,2019-09-15T00:00:00Z,2019,09,258,2019-04-26,142,FALSE,35.69076842837121
3418877,2019-10-24T00:00:00Z,2019,10,297,2019-04-26,181,FALSE,101.39093620102743
3418877,2020-02-20T00:00:00Z,2020,02,51,2019-04-26,300,FALSE,101.39093620102743
3418877,2020-02-06T00:00:00Z,2020,02,37,2019-04-26,286,FALSE,101.47994124605923
3418877,2020-02-08T00:00:00Z,2020,02,39,2019-04-26,288,FALSE,101.45298992528365
3418842,2019-09-16T00:00:00Z,2019,09,259,2019-04-25,144,FALSE,52.017643645187604
3419053,2019-09-17T00:00:00Z,2019,09,260,2019-05-15,125,FALSE,18.594050986289567
3418797,2019-09-21T00:00:00Z,2019,09,264,2019-05-08,136,TRUE,0.42974716586573153
3418797,2020-04-10T00:00:00Z,2020,04,101,2019-05-08,338,TRUE,1.172854193978849
3418797,2021-03-29T00:00:00Z,2021,03,88,2019-05-08,691,TRUE,5.488159082157529
3418797,2021-04-17T00:00:00Z,2021,04,107,2019-05-08,710,FALSE,3.089162311667089
3418975,2019-09-26T00:00:00Z,2019,09,269,2019-04-21,158,FALSE,80.69074359214031
3418975,2020-01-02T00:00:00Z,2020,01,2,2019-04-21,256,FALSE,83.28570801387605
3418975,2020-02-12T00:00:00Z,2020,02,43,2019-04-21,297,FALSE,78.54692192441335
3418975,2020-12-27T00:00:00Z,2020,12,362,2019-04-21,616,FALSE,38.70697260637074
3418969,2019-09-28T00:00:00Z,2019,09,271,2019-05-07,144,TRUE,1.4515228849997132e-4
3418969,2020-05-18T00:00:00Z,2020,05,139,2019-05-07,377,FALSE,16.10603171234365
3417875,2019-10-04T00:00:00Z,2019,10,277,2017-05-08,879,TRUE,1.1451273137663345
3418817,2019-10-04T00:00:00Z,2019,10,277,2019-04-26,161,TRUE,0.11593990887544123
3418817,2020-02-01T00:00:00Z,2020,02,32,2019-04-26,281,TRUE,0.8857668143491534
3418817,2020-03-18T00:00:00Z,2020,03,78,2019-04-26,327,TRUE,0.11607180624886021
3418817,2020-04-23T00:00:00Z,2020,04,114,2019-04-26,363,TRUE,0.4143664651360611
3418793,2019-10-05T00:00:00Z,2019,10,278,2019-04-28,160,FALSE,50.08052941529959
3418849,2019-10-05T00:00:00Z,2019,10,278,2019-04-27,161,TRUE,6.324006206943589
3418849,2021-03-31T00:00:00Z,2021,03,90,2019-04-27,704,TRUE,6.151960962023471
3419241,2019-10-08T00:00:00Z,2019,10,281,2019-05-07,154,FALSE,173.23962402321234
3419241,2020-05-10T00:00:00Z,2020,05,131,2019-05-07,369,TRUE,3.7003380304931746
3418911,2019-10-09T00:00:00Z,2019,10,282,2019-04-29,163,TRUE,9.285826415239551
3418982,2019-10-09T00:00:00Z,2019,10,282,2019-04-23,169,TRUE,0.9613996869548214
3418982,2020-01-11T00:00:00Z,2020,01,11,2019-04-23,263,TRUE,0.931864430357829
3418982,2020-01-21T00:00:00Z,2020,01,21,2019-04-23,273,TRUE,0.931864430357829
3418982,2020-01-28T00:00:00Z,2020,01,28,2019-04-23,280,TRUE,0.7558288169832165
3418982,2020-02-05T00:00:00Z,2020,02,36,2019-04-23,288,TRUE,0.7558288169832165
3418982,2020-03-30T00:00:00Z,2020,03,90,2019-04-23,342,TRUE,1.0365665239254096
3418982,2020-08-23T00:00:00Z,2020,08,236,2019-04-23,488,TRUE,0.5814177708193299
3418982,2020-09-23T00:00:00Z,2020,09,267,2019-04-23,519,TRUE,0.5814177708193299
3418982,2021-01-26T00:00:00Z,2021,01,26,2019-04-23,644,TRUE,0.5814177708193299
3418982,2020-09-27T00:00:00Z,2020,09,271,2019-04-23,523,TRUE,0.8103492104839065
3418982,2020-11-07T00:00:00Z,2020,11,312,2019-04-23,564,TRUE,0.8103492104839065
3418788,2019-10-10T00:00:00Z,2019,10,283,2019-04-30,163,TRUE,1.851961333277191
3418823,2019-10-10T00:00:00Z,2019,10,283,2019-04-30,163,FALSE,37.425855808817595
3418823,2019-10-30T00:00:00Z,2019,10,303,2019-04-30,183,FALSE,37.996574500855694
3418823,2019-11-02T00:00:00Z,2019,11,306,2019-04-30,186,FALSE,37.554169598861826
3418980,2019-10-10T00:00:00Z,2019,10,283,2019-05-03,160,TRUE,0.0019187407234473196
3418980,2019-12-17T00:00:00Z,2019,12,351,2019-05-03,228,TRUE,1.125161199004574
3418980,2020-04-09T00:00:00Z,2020,04,100,2019-05-03,342,TRUE,1.1127824677744378
3418980,2020-04-20T00:00:00Z,2020,04,111,2019-05-03,353,TRUE,1.625714951338912
3419072,2019-10-13T00:00:00Z,2019,10,286,2019-04-24,172,FALSE,67.34614641475041
3419072,2021-03-31T00:00:00Z,2021,03,90,2019-04-24,707,TRUE,13.053701030430704
3418994,2019-10-15T00:00:00Z,2019,10,288,2019-05-08,160,TRUE,8.255745590577435
3418994,2020-06-02T00:00:00Z,2020,06,154,2019-05-08,391,TRUE,6.97624253397445
3418994,2020-10-20T00:00:00Z,2020,10,294,2019-05-08,531,TRUE,7.235154469282314
3418994,2021-04-05T00:00:00Z,2021,04,95,2019-05-08,698,TRUE,7.02310356769239
3419016,2019-10-15T00:00:00Z,2019,10,288,2019-04-29,169,TRUE,1.402843906705453
3419016,2020-02-01T00:00:00Z,2020,02,32,2019-04-29,278,TRUE,2.3259932800765615
3419016,2020-04-04T00:00:00Z,2020,04,95,2019-04-29,341,TRUE,2.317706729340933
3419016,2020-10-18T00:00:00Z,2020,10,292,2019-04-29,538,TRUE,2.317706729340933
3419016,2021-01-11T00:00:00Z,2021,01,11,2019-04-29,623,TRUE,2.317706729340933
3419016,2021-01-15T00:00:00Z,2021,01,15,2019-04-29,627,TRUE,2.317706729340933
3419114,2019-10-15T00:00:00Z,2019,10,288,2019-05-07,161,TRUE,0.774198227867198
3418882,2019-10-16T00:00:00Z,2019,10,289,2019-05-08,161,FALSE,64.64513146250269
3418974,2019-10-17T00:00:00Z,2019,10,290,2019-05-04,166,TRUE,6.229802740082679
3418990,2019-10-19T00:00:00Z,2019,10,292,2019-05-04,168,FALSE,58.52697445271854
3418990,2020-04-14T00:00:00Z,2020,04,105,2019-05-04,346,FALSE,57.9857322822891
3418993,2019-10-19T00:00:00Z,2019,10,292,2019-05-02,170,TRUE,0.38425388396204785
3418909,2019-10-20T00:00:00Z,2019,10,293,2019-05-01,172,FALSE,94.91126745003118
3418909,2019-11-13T00:00:00Z,2019,11,317,2019-05-01,196,FALSE,91.37592071516946
3418909,2019-11-30T00:00:00Z,2019,11,334,2019-05-01,213,FALSE,91.27680218793384
3418909,2020-03-07T00:00:00Z,2020,03,67,2019-05-01,311,FALSE,91.27680218793384
3418909,2019-12-10T00:00:00Z,2019,12,344,2019-05-01,223,FALSE,91.22187944557756
3418909,2020-01-01T00:00:00Z,2020,01,1,2019-05-01,245,FALSE,91.2211153816911
3418909,2020-01-21T00:00:00Z,2020,01,21,2019-05-01,265,FALSE,91.14916602544
3418909,2020-01-26T00:00:00Z,2020,01,26,2019-05-01,270,FALSE,91.14916602544
3418909,2020-03-22T00:00:00Z,2020,03,82,2019-05-01,326,FALSE,91.18097456950017
3418909,2020-03-25T00:00:00Z,2020,03,85,2019-05-01,329,FALSE,91.45843416856316
3418909,2020-04-15T00:00:00Z,2020,04,106,2019-05-01,350,FALSE,90.18806126960531
3418909,2020-04-30T00:00:00Z,2020,04,121,2019-05-01,365,FALSE,91.40985791587636
3418909,2020-05-10T00:00:00Z,2020,05,131,2019-05-01,375,FALSE,91.20857244366118
3419151,2019-10-26T00:00:00Z,2019,10,299,2019-05-09,170,FALSE,65.99470147674059
3419151,2021-02-12T00:00:00Z,2021,02,43,2019-05-09,645,FALSE,65.72424900747636
3418857,2019-10-27T00:00:00Z,2019,10,300,2019-04-26,184,FALSE,96.53022888982368
3418979,2019-10-30T00:00:00Z,2019,10,303,2019-05-01,182,TRUE,2.022212294225103
3418979,2020-02-05T00:00:00Z,2020,02,36,2019-05-01,280,TRUE,1.6177176816200889
3418979,2020-04-22T00:00:00Z,2020,04,113,2019-05-01,357,TRUE,1.5961562851636195
3418979,2020-07-23T00:00:00Z,2020,07,205,2019-05-01,449,FALSE,2.4752971933184966
3418979,2020-09-23T00:00:00Z,2020,09,267,2019-05-01,511,FALSE,2.4752971933184966
3418979,2021-01-06T00:00:00Z,2021,01,6,2019-05-01,616,TRUE,1.389399781948295
3418979,2021-01-24T00:00:00Z,2021,01,24,2019-05-01,634,FALSE,2.4374612886644624
3418834,2019-10-31T00:00:00Z,2019,10,304,2019-05-02,182,FALSE,16.0975522255838
3418834,2020-04-10T00:00:00Z,2020,04,101,2019-05-02,344,TRUE,9.296035795883373
3418834,2020-04-14T00:00:00Z,2020,04,105,2019-05-02,348,TRUE,5.227461881002878
3418910,2019-11-01T00:00:00Z,2019,11,305,2019-05-06,179,TRUE,7.221195715122959
3418946,2019-11-01T00:00:00Z,2019,11,305,2019-05-11,174,FALSE,8.956974167142942
3418946,2020-07-20T00:00:00Z,2020,07,202,2019-05-11,436,TRUE,8.631113211254414
3418953,2019-11-01T00:00:00Z,2019,11,305,2019-05-01,184,TRUE,9.981809371243683
3418953,2019-12-10T00:00:00Z,2019,12,344,2019-05-01,223,FALSE,85.13856140508913
3418953,2020-01-03T00:00:00Z,2020,01,3,2019-05-01,247,FALSE,85.13856140508913
3418953,2021-03-10T00:00:00Z,2021,03,69,2019-05-01,679,FALSE,11.391576482491512
3418954,2019-11-01T00:00:00Z,2019,11,305,2019-05-05,180,FALSE,175.54157410954923
3418954,2020-12-16T00:00:00Z,2020,12,351,2019-05-05,591,TRUE,0.700953890712064
3419093,2019-11-01T00:00:00Z,2019,11,305,2019-04-28,187,TRUE,1.078684717899653
3419093,2020-03-29T00:00:00Z,2020,03,89,2019-04-28,336,TRUE,0.6823751250884473
3419097,2019-11-01T00:00:00Z,2019,11,305,2019-05-12,173,FALSE,185.815056717435
3419097,2019-12-01T00:00:00Z,2019,12,335,2019-05-12,203,FALSE,185.815056717435
3419097,2019-12-02T00:00:00Z,2019,12,336,2019-05-12,204,FALSE,185.815056717435
3419097,2020-01-09T00:00:00Z,2020,01,9,2019-05-12,242,FALSE,185.815056717435
3419097,2020-02-06T00:00:00Z,2020,02,37,2019-05-12,270,FALSE,185.815056717435
3419097,2021-02-18T00:00:00Z,2021,02,49,2019-05-12,648,FALSE,185.6845779927584
3419103,2019-11-01T00:00:00Z,2019,11,305,2019-05-14,171,TRUE,2.1306700859798102
3419103,2020-04-10T00:00:00Z,2020,04,101,2019-05-14,332,TRUE,6.355873741306514
3419137,2019-11-01T00:00:00Z,2019,11,305,2019-05-09,176,FALSE,56.23407654214102
3419137,2019-12-07T00:00:00Z,2019,12,341,2019-05-09,212,FALSE,56.23407654214102
3418751,2019-11-05T00:00:00Z,2019,11,309,2019-04-20,199,TRUE,8.095086797401239
3418751,2020-04-11T00:00:00Z,2020,04,102,2019-04-20,357,TRUE,9.141956734781337
3418809,2019-11-08T00:00:00Z,2019,11,312,2019-04-21,201,FALSE,40.12625490881795
3418809,2019-11-24T00:00:00Z,2019,11,328,2019-04-21,217,FALSE,40.531258616823955
3418809,2019-12-26T00:00:00Z,2019,12,360,2019-04-21,249,FALSE,40.531258616823955
3418809,2019-11-30T00:00:00Z,2019,11,334,2019-04-21,223,FALSE,40.43325733569424
3418935,2019-11-10T00:00:00Z,2019,11,314,2019-05-07,187,TRUE,0.8452387124479773
3418935,2020-01-20T00:00:00Z,2020,01,20,2019-05-07,258,TRUE,1.1042211401052158
3418935,2020-02-01T00:00:00Z,2020,02,32,2019-05-07,270,TRUE,0.4113994512872309
3418935,2020-03-20T00:00:00Z,2020,03,80,2019-05-07,318,TRUE,0.0011525030491126738
3418935,2020-04-02T00:00:00Z,2020,04,93,2019-05-07,331,TRUE,0.35402820393937107
3418896,2019-11-16T00:00:00Z,2019,11,320,2019-04-23,207,FALSE,10.492615374072486
3419129,2019-11-17T00:00:00Z,2019,11,321,2019-05-07,194,FALSE,162.61893528499442
3419129,2021-02-15T00:00:00Z,2021,02,46,2019-05-07,650,FALSE,156.87106029280443
3418967,2019-11-24T00:00:00Z,2019,11,328,2019-04-28,210,TRUE,0.9445619465491352
3418967,2021-01-29T00:00:00Z,2021,01,29,2019-04-28,642,TRUE,0.4539654293942209
3419124,2019-11-29T00:00:00Z,2019,11,333,2019-05-06,207,FALSE,111.76858459646326
3419124,2019-12-04T00:00:00Z,2019,12,338,2019-05-06,212,FALSE,111.76858459646326
3419124,2019-12-12T00:00:00Z,2019,12,346,2019-05-06,220,FALSE,111.76858459646326
3419124,2020-01-31T00:00:00Z,2020,01,31,2019-05-06,270,FALSE,111.76858459646326
3419124,2020-02-08T00:00:00Z,2020,02,39,2019-05-06,278,FALSE,111.76858459646326
3419124,2020-02-14T00:00:00Z,2020,02,45,2019-05-06,284,FALSE,111.76858459646326
3419124,2020-04-25T00:00:00Z,2020,04,116,2019-05-06,355,FALSE,111.76858459646326
3419124,2020-05-08T00:00:00Z,2020,05,129,2019-05-06,368,FALSE,111.76858459646326
3419124,2020-05-24T00:00:00Z,2020,05,145,2019-05-06,384,FALSE,111.76858459646326
3419124,2020-05-29T00:00:00Z,2020,05,150,2019-05-06,389,FALSE,111.76858459646326
3419124,2020-06-14T00:00:00Z,2020,06,166,2019-05-06,405,FALSE,111.76858459646326
3419124,2020-08-06T00:00:00Z,2020,08,219,2019-05-06,458,FALSE,111.76858459646326
3419124,2020-10-20T00:00:00Z,2020,10,294,2019-05-06,533,FALSE,111.76858459646326
3419124,2020-11-11T00:00:00Z,2020,11,316,2019-05-06,555,FALSE,111.76858459646326
3419124,2020-11-15T00:00:00Z,2020,11,320,2019-05-06,559,FALSE,111.76858459646326
3419124,2020-11-24T00:00:00Z,2020,11,329,2019-05-06,568,FALSE,111.76858459646326
3419124,2020-11-25T00:00:00Z,2020,11,330,2019-05-06,569,FALSE,111.76858459646326
3419124,2020-12-12T00:00:00Z,2020,12,347,2019-05-06,586,FALSE,111.76858459646326
3419198,2019-11-29T00:00:00Z,2019,11,333,2019-05-02,211,TRUE,0.38064846962382864
3419198,2020-04-11T00:00:00Z,2020,04,102,2019-05-02,345,TRUE,2.311800472903936
3419198,2020-08-20T00:00:00Z,2020,08,233,2019-05-02,476,TRUE,3.2817806800979588
3419198,2020-08-25T00:00:00Z,2020,08,238,2019-05-02,481,TRUE,3.406345328695804
3419198,2021-03-04T00:00:00Z,2021,03,63,2019-05-02,672,TRUE,2.367170947758637
3418741,2019-12-01T00:00:00Z,2019,12,335,2018-05-22,558,FALSE,23.544751703148673
3418741,2020-01-11T00:00:00Z,2020,01,11,2018-05-22,599,FALSE,23.544751703148673
3418766,2019-12-03T00:00:00Z,2019,12,337,2019-04-18,229,TRUE,7.389576118338367
3418766,2020-04-24T00:00:00Z,2020,04,115,2019-04-18,372,TRUE,3.279804727455161
3418766,2021-01-25T00:00:00Z,2021,01,25,2019-04-18,648,TRUE,2.295178396635317
3418907,2019-12-08T00:00:00Z,2019,12,342,2019-04-28,224,FALSE,23.82248443037678
3418907,2019-12-18T00:00:00Z,2019,12,352,2019-04-28,234,FALSE,23.65046746530135
3419168,2019-12-10T00:00:00Z,2019,12,344,2019-05-14,210,FALSE,7.813340632972295
3418892,2019-12-11T00:00:00Z,2019,12,345,2019-04-26,229,FALSE,16.27495225571708
3419166,2019-12-11T00:00:00Z,2019,12,345,2019-05-11,214,FALSE,2.5351917228375123
3419166,2019-12-14T00:00:00Z,2019,12,348,2019-05-11,217,FALSE,2.9360159823496237
3418945,2019-12-15T00:00:00Z,2019,12,349,2019-05-10,219,FALSE,130.27573683823385
3419019,2019-12-17T00:00:00Z,2019,12,351,2019-05-03,228,FALSE,160.9994351839837
3419019,2020-02-15T00:00:00Z,2020,02,46,2019-05-03,288,TRUE,7.259166571387519
3418777,2019-12-19T00:00:00Z,2019,12,353,2019-04-27,236,FALSE,7.2711247675615125
3418777,2019-12-28T00:00:00Z,2019,12,362,2019-04-27,245,FALSE,7.001062558739987
3418777,2019-12-30T00:00:00Z,2019,12,364,2019-04-27,247,FALSE,7.001062558739987
3418777,2019-12-31T00:00:00Z,2019,12,365,2019-04-27,248,FALSE,7.070130182531759
3418920,2019-12-19T00:00:00Z,2019,12,353,2019-04-26,237,FALSE,98.6196139006297
3418920,2020-01-26T00:00:00Z,2020,01,26,2019-04-26,275,FALSE,98.63181535386026
3418920,2020-02-09T00:00:00Z,2020,02,40,2019-04-26,289,FALSE,98.63457248172809
3418920,2020-11-09T00:00:00Z,2020,11,314,2019-04-26,563,FALSE,99.85091094486303
3419113,2019-12-20T00:00:00Z,2019,12,354,2019-04-25,239,FALSE,82.62137437053454
3419113,2020-01-04T00:00:00Z,2020,01,4,2019-04-25,254,FALSE,80.89795714585448
3418769,2019-12-21T00:00:00Z,2019,12,355,2019-04-23,242,FALSE,75.36811941887417
3418769,2020-12-01T00:00:00Z,2020,12,336,2019-04-23,588,FALSE,74.3326792343488
3418818,2019-12-21T00:00:00Z,2019,12,355,2019-04-27,238,TRUE,10.895855875769382
3419070,2019-12-21T00:00:00Z,2019,12,355,2019-05-10,225,TRUE,0.5857025705056137
3419136,2019-12-21T00:00:00Z,2019,12,355,2019-05-06,229,FALSE,60.85678302164592
3418875,2019-12-22T00:00:00Z,2019,12,356,2019-04-21,245,FALSE,83.68937790285842
3418875,2020-12-05T00:00:00Z,2020,12,340,2019-04-21,594,FALSE,82.72808780300312
3418875,2021-01-02T00:00:00Z,2021,01,2,2019-04-21,622,FALSE,82.72808780300312
3419199,2019-12-25T00:00:00Z,2019,12,359,2019-04-30,239,TRUE,1.0822148464794838
3419199,2019-12-28T00:00:00Z,2019,12,362,2019-04-30,242,TRUE,1.0822148464794838
3419199,2020-01-11T00:00:00Z,2020,01,11,2019-04-30,256,TRUE,1.0924125181351183
3419199,2020-01-14T00:00:00Z,2020,01,14,2019-04-30,259,TRUE,1.0924125181351183
3419199,2020-02-08T00:00:00Z,2020,02,39,2019-04-30,284,TRUE,1.0924125181351183
3419199,2020-05-24T00:00:00Z,2020,05,145,2019-04-30,390,TRUE,1.0940072102890386
3419199,2020-09-07T00:00:00Z,2020,09,251,2019-04-30,496,TRUE,1.4720761780025315
3418926,2019-12-27T00:00:00Z,2019,12,361,2019-04-24,247,TRUE,7.175923147151766
3418926,2020-01-02T00:00:00Z,2020,01,2,2019-04-24,253,TRUE,6.6420527888584555
