Ring,Terr_ID,Year,Sex,Morph,Rank,Brood_Size,Hatch,Lprev,Lbinom,Ekto,Dead,DateDeath,CauseDeath,cond
3405887,154,2012,Male,2,1,3,118,0,0,0,NA,NA,NA,-0.01765902789188666
3405888,15,2012,Male,3,1,3,118,0,0,0,NA,NA,NA,-0.297756625888299
3405889,15,2012,Male,4,2,3,119,0,0,0,Yes,2013-02-19T00:00:00Z,NA,0.160075643098238
3405890,15,2012,Female,4,3,3,125,0,0,2,NA,NA,NA,-0.021450967393782397
3405891,95,2012,Female,3,2,4,120,0,0,1,NA,NA,NA,-1.9140992259953333
3405892,95,2012,Female,3,1,4,119,1,1,1,Yes,2012-08-23T00:00:00Z,NA,-1.1646470868847252
3405893,95,2012,Male,3,3,4,126,1,1,0,NA,NA,NA,-1.7823500730195814
3405895,207,2012,Female,4,1,3,110,0,0,0,NA,NA,NA,1.0239603403583262
3405896,207,2012,Male,4,2,3,112,1,1,1,NA,NA,NA,-0.33366764431484747
3405897,207,2012,Female,4,3,3,127,1,1,1,Yes,2012-07-01T00:00:00Z,NA,-2.928603580456821
3405898,59,2012,Male,4,2,4,121,1,1,0,NA,NA,NA,-0.6525748697435172
3405899,59,2012,Male,3,1,4,120,1,1,0,NA,NA,NA,-0.34507167167100217
3405900,59,2012,Female,3,3,4,123,1,1,1,NA,NA,NA,-1.1663545842055891
3405901,242,2012,Female,3,1,3,118,1,1,2,NA,NA,NA,-0.8408639556733022
3405902,242,2012,Female,3,2,3,120,1,1,0,NA,NA,NA,-1.940376598613641
3405903,242,2012,Female,3,3,3,125,0,0,2,NA,NA,NA,-2.4242307009741504
3405904,84,2012,Female,3,2,3,126,1,1,1,NA,NA,NA,-0.06272648796467496
3405905,84,2012,Male,2,1,3,123,1,1,1,NA,NA,NA,0.5929860451685753
3405906,84,2012,Male,2,3,3,129,1,1,0,NA,NA,NA,-0.2758855168445839
3405907,111,2012,Male,3,1,3,120,0,0,2,NA,NA,NA,0.948601507445439
3405908,111,2012,Male,3,2,3,120,1,1,0,Yes,2013-03-15T00:00:00Z,NA,0.21512352432182252
3405909,111,2012,Female,3,3,3,123,0,0,2,NA,NA,NA,1.2144749987639158
3405910,209,2012,Male,4,1,1,113,0,0,0,NA,NA,NA,-0.5130739988869407
3405911,159,2012,Female,2,1,3,119,1,1,1,Yes,2013-02-07T00:00:00Z,NA,1.1276883035200775
3405912,159,2012,Female,2,2,3,121,1,1,2,NA,NA,NA,1.6055688935865033
3405913,159,2012,Male,3,3,3,126,1,1,1,NA,NA,NA,0.7377325235519557
3405914,170,2012,Female,3,1,3,123,0,0,1,NA,NA,NA,0.7492641875067122
3405915,170,2012,Male,3,2,3,124,0,0,2,NA,NA,NA,0.4503400652649423
3405917,171,2012,Male,3,3,3,121,0,0,0,NA,NA,NA,0.3410362631168534
3405918,171,2012,Female,3,1,3,124,0,0,0,NA,NA,NA,-0.8485411545303709
3405919,171,2012,Female,3,2,3,120,0,0,0,NA,NA,NA,-0.045941662693389784
3405920,103,2012,Female,4,2,3,118,0,0,0,NA,NA,NA,0.7573748308367988
3405921,103,2012,Female,4,1,3,115,0,0,0,NA,NA,NA,-0.05288697061621285
3405922,103,2012,Female,4,3,3,119,0,0,2,NA,NA,NA,-0.29423732297206456
3405923,295,2012,Female,2,1,2,122,0,0,2,NA,NA,NA,0.9488620635382631
3405924,295,2012,Male,3,2,2,125,0,0,2,NA,NA,NA,-0.7980530165155549
3405925,173,2012,Male,4,1,1,113,0,0,0,NA,NA,NA,1.0274627900933273
3405926,311,2012,Female,4,2,3,119,1,1,0,NA,NA,NA,0.626584976775483
3405927,311,2012,Female,4,3,3,114,1,1,0,NA,NA,NA,1.0586170711876388
3405928,311,2012,Male,4,1,3,115,1,1,0,NA,NA,NA,1.3561087877793516
3405929,312,2012,Female,4,1,3,115,0,0,0,NA,NA,NA,0.13103569694195527
3405930,312,2012,Male,4,2,3,117,0,0,0,NA,NA,NA,-0.08487780360100723
3405931,312,2012,Male,4,3,3,120,0,0,0,NA,NA,NA,0.017918562504449034
3405932,145,2012,Female,3,2,3,127,0,0,0,NA,NA,NA,-1.0017925603812257
3405933,145,2012,Male,3,3,3,115,0,0,0,NA,NA,NA,1.2010266406788452
3405934,145,2012,Female,3,1,3,119,0,0,0,NA,NA,NA,-0.2929911616497475
3405935,236,2012,Male,2,2,3,122,0,0,2,NA,NA,NA,-0.9135569406570666
3405936,236,2012,Male,2,1,3,120,0,0,1,NA,NA,NA,0.332500328228753
3405937,236,2012,Male,3,3,3,125,0,0,1,NA,NA,NA,-0.9224432464761505
3405938,394,2012,Female,4,2,3,122,0,0,0,NA,NA,NA,-1.0815654647384838
3405939,394,2012,Male,4,1,3,122,0,0,0,NA,NA,NA,1.028010718234957
3405940,394,2012,Female,3,3,3,125,0,0,0,NA,NA,NA,-0.6825015685839709
3405941,141,2012,Male,4,2,3,112,0,0,0,NA,NA,NA,-0.9202342951559753
3405942,141,2012,Male,4,1,3,111,0,0,0,NA,NA,NA,-0.9740678406185378
3405943,141,2012,Male,4,3,3,113,0,0,0,NA,NA,NA,-0.7679454197797144
3405944,107,2012,Male,3,1,3,118,1,1,1,NA,NA,NA,0.3400542286637694
3405945,107,2012,Male,3,3,3,120,0,0,1,NA,NA,NA,0.6825849670991442
3405946,107,2012,Male,4,2,3,120,1,1,1,NA,NA,NA,0.9626825650955566
3405947,181,2012,Male,3,2,3,126,0,0,1,NA,NA,NA,-0.4981442637069002
3405948,181,2012,Male,3,3,3,121,0,0,0,NA,NA,NA,0.6140024294680423
3405949,181,2012,Female,3,1,3,123,0,0,0,NA,NA,NA,0.5758329671198342
3405950,55,2012,Male,3,1,3,110,0,0,0,NA,NA,NA,-0.3791725583403906
3405951,55,2012,Female,4,2,3,111,0,0,0,NA,NA,NA,0.7278720692352603
3405952,55,2012,Male,3,3,3,116,0,0,1,Yes,2012-08-23T00:00:00Z,NA,0.3359959849923596
3405953,54,2012,Male,2,1,1,115,1,1,2,NA,NA,NA,0.03590312439721561
3405966,31,2012,Female,3,2,3,132,0,0,0,Yes,2012-07-01T00:00:00Z,NA,-0.43719303819043764
3405967,31,2012,Male,3,3,3,121,0,0,0,NA,NA,NA,0.3510812102839536
3405968,31,2012,Male,3,1,3,124,1,1,0,NA,NA,NA,0.40248736910273186
3405969,123,2012,Male,4,2,3,119,0,0,0,NA,NA,NA,0.6513323356549874
3405970,123,2012,Male,4,1,3,117,1,1,0,NA,NA,NA,-0.17940284640917348
3405971,220,2012,Female,3,1,3,127,0,0,1,Yes,2013-09-24T00:00:00Z,NA,-0.6168997507359857
3405972,220,2012,Female,3,2,3,130,0,0,0,NA,NA,NA,-0.9647038218604337
3405973,220,2012,Male,4,3,3,133,0,0,2,Yes,2013-04-01T00:00:00Z,NA,-1.498297011506586
3405974,101,2012,Male,3,1,1,119,0,0,0,NA,NA,NA,-3.37500605821036
3405975,210,2012,Female,3,1,3,119,1,1,0,NA,NA,NA,1.1198192303015844
3405976,210,2012,Female,4,3,3,122,1,1,0,NA,NA,NA,0.6931786571849459
3405977,35,2012,Male,3,2,2,122,1,1,0,NA,NA,NA,-3.4725670749033206
3405978,35,2012,Male,3,1,2,118,0,0,0,NA,NA,NA,-4.7506201690264325
3405979,263,2012,Male,4,1,1,115,1,1,0,NA,NA,NA,-0.8296809447951443
3405980,26,2012,Female,4,1,1,117,0,0,0,NA,NA,NA,0.8437659815261578
3405982,123,2012,Female,4,3,3,122,0,0,0,NA,NA,NA,-0.31315731363998395
3405983,323,2012,Male,3,1,1,122,0,0,0,NA,NA,NA,1.2133257602833398
3405984,41,2012,Female,4,1,2,118,1,1,0,NA,NA,NA,-1.1646470868847252
3405985,41,2012,Male,4,2,2,120,1,1,1,NA,NA,NA,-1.1586869879215576
3405986,6,2012,Male,2,3,4,119,0,0,0,NA,NA,NA,1.1160303793355262
3405987,6,2012,Female,2,1,4,122,0,0,0,NA,NA,NA,1.417829364734637
3405988,6,2012,Male,4,2,4,118,0,0,0,NA,NA,NA,1.7977311845834612
3405989,6,2012,Female,3,4,4,125,0,0,0,NA,NA,NA,0.9343999302940534
3405990,191,2012,Female,3,1,4,121,0,0,1,NA,NA,NA,0.461597626710295
3405991,191,2012,Female,3,2,4,122,0,0,0,NA,NA,NA,0.5364902664370053
3405992,191,2012,Female,3,3,4,125,0,0,0,NA,NA,NA,0.5890355739724827
3405994,277,2012,Female,3,1,1,115,0,0,0,NA,NA,NA,-4.377273207160363
3405995,276,2012,Male,4,1,1,121,1,1,0,NA,NA,NA,-0.30298105487485966
3405996,333,2012,Male,3,1,3,120,1,1,0,NA,NA,NA,-0.18896045833424968
3405997,333,2012,Male,4,3,3,126,1,1,0,NA,NA,NA,-3.3745622751199726
3405998,333,2012,Female,3,2,3,124,0,0,1,Yes,2014-02-02T00:00:00Z,NA,-1.0540006112029912
3407301,97,2012,Male,4,2,3,118,1,1,0,NA,NA,NA,-0.4865425678722503
3407302,97,2012,Male,3,1,3,116,0,0,0,NA,NA,NA,0.5502780943251895
3407303,97,2012,Male,3,3,3,129,1,1,2,NA,NA,NA,-2.539364358154822
3407304,148,2012,Male,3,3,3,122,1,1,1,NA,NA,NA,-1.027455023687959
3407305,148,2012,Female,3,1,3,125,0,0,1,NA,NA,NA,-0.20785366095408328
3407306,148,2012,Female,3,2,3,121,0,0,0,NA,NA,NA,-0.21953386277386863
3407307,272,2012,Male,3,1,2,118,0,0,0,NA,NA,NA,-0.37302519988873456
3407308,272,2012,Male,3,2,2,119,1,1,0,NA,NA,NA,-0.7195148841357538
3407309,212,2012,Male,2,1,3,114,0,0,0,NA,NA,NA,0.06702814877095804
3407310,212,2012,Female,2,2,3,117,1,1,0,NA,NA,NA,-0.008277907224637272
3407311,212,2012,Female,2,3,3,119,1,1,2,NA,NA,NA,0.7267587113690528
3407312,21,2012,Female,4,3,4,123,0,0,0,Yes,2012-09-29T00:00:00Z,NA,0.5969776094742651
3407313,21,2012,Male,4,2,4,121,0,0,1,NA,NA,NA,0.4753173923918175
3407314,21,2012,Male,4,1,4,120,0,0,0,NA,NA,NA,0.25721414111796503
3407315,21,2012,Male,4,4,4,127,0,0,0,NA,NA,NA,0.20346349320610882
3407316,279,2012,Male,2,1,2,125,1,1,1,NA,NA,NA,-0.5219108820357259
3407317,279,2012,Male,3,2,2,126,1,1,0,NA,NA,NA,-1.0594517268652084
3407318,200,2012,Female,4,1,3,121,1,1,0,NA,NA,NA,0.8627140778743954
3407319,200,2012,Female,3,2,3,121,1,1,1,NA,NA,NA,-1.9892563557583132
3407320,200,2012,Female,4,3,3,123,0,0,0,Yes,2019-04-25T00:00:00Z,NA,-1.2117174060606701
3407321,142,2012,Female,3,1,1,132,0,0,2,NA,NA,NA,-0.09796132266564651
3407322,166,2012,Female,4,1,3,120,1,1,0,NA,NA,NA,-1.9291695789051786
3407323,166,2012,Male,3,3,3,123,1,1,0,NA,NA,NA,0.3679530080853986
3407324,166,2012,Male,2,2,3,121,1,1,1,NA,NA,NA,-0.6064703820206555
3407325,292,2012,Female,3,1,1,121,0,0,1,NA,NA,NA,0.8949234330898466
3407326,216,2012,Female,4,1,2,114,1,1,0,NA,NA,NA,0.23638738904809206
3407327,216,2012,Female,4,2,2,114,0,0,0,Yes,2013-01-08T00:00:00Z,NA,0.6720186020188402
3407328,106,2012,Male,3,1,3,127,0,0,1,NA,NA,NA,-0.8116398939374033
3407329,106,2012,Female,3,3,3,130,0,0,1,Yes,2012-07-01T00:00:00Z,NA,-2.561558719185383
3407330,106,2012,Female,3,2,3,127,1,1,0,NA,NA,NA,-2.014887543972892
3407331,50,2012,Male,4,1,3,117,1,1,0,NA,NA,NA,0.8287759975148481
3407332,50,2012,Female,3,3,3,124,1,1,1,NA,NA,NA,-3.522522589531072
3407333,50,2012,Female,4,2,3,120,1,1,0,NA,NA,NA,-0.9893546950436941
3407334,60,2012,Female,2,1,4,122,0,0,0,NA,NA,NA,-1.7022305350015539
3407335,60,2012,Female,3,4,4,131,1,1,2,NA,NA,NA,-3.184179159715638
3407336,60,2012,Male,3,3,4,127,0,0,2,NA,NA,NA,-1.9130140607273727
3407337,60,2012,Male,3,2,4,125,0,0,1,NA,NA,NA,-1.610455873379166
3407338,129,2012,Female,3,2,2,119,1,1,2,NA,NA,NA,0.6391168585967522
3407339,129,2012,Female,3,1,2,118,1,1,0,NA,NA,NA,-0.44328549064693296
3407340,81,2012,Female,3,1,1,116,0,0,0,NA,NA,NA,0.4318416306910382
3407341,204,2012,Male,4,3,3,122,0,0,0,NA,NA,NA,0.7712276072785722
3407342,204,2012,Female,3,1,3,126,0,0,0,NA,NA,NA,0.820757099125993
3407343,204,2012,Female,3,2,3,122,0,0,0,NA,NA,NA,-0.015393760398493592
3407344,105,2012,Male,4,3,3,124,1,1,0,Yes,2013-08-07T00:00:00Z,NA,-0.2603486197553309
3407345,105,2012,Female,4,1,3,124,1,1,0,NA,NA,NA,-1.0509371541706114
3407346,105,2012,Male,4,2,3,121,1,1,1,NA,NA,NA,-0.9877467387793037
3407347,94,2012,Male,3,2,3,124,0,0,1,NA,NA,NA,1.5602857672213495
3407348,94,2012,Male,3,1,3,123,1,1,0,NA,NA,NA,1.2014537883973293
3407349,94,2012,Male,4,3,3,126,0,0,0,NA,NA,NA,1.3662825070822255
3407350,249,2012,Female,3,1,2,127,1,1,0,NA,NA,NA,0.4820969710961101
3407351,249,2012,Female,4,2,2,128,0,0,0,NA,NA,NA,0.36736988419616945
3407352,85,2012,Female,3,2,3,124,0,0,2,NA,NA,NA,-0.12352125158582403
3407353,85,2012,Male,3,3,3,118,0,0,0,NA,NA,NA,0.5903556821792706
3407354,85,2012,Female,3,1,3,118,0,0,1,NA,NA,NA,-1.0586438997111836
3407355,147,2012,Male,4,1,2,124,1,1,1,NA,NA,NA,-0.1538836812516178
3407356,147,2012,Male,3,2,2,126,1,1,2,NA,NA,NA,0.8761117105885039
3407357,182,2012,Male,4,2,2,118,0,0,0,NA,NA,NA,-0.513620686653374
3407358,182,2012,Female,4,1,2,116,1,1,0,NA,NA,NA,-0.09824979247129373
3407359,63,2012,Female,4,1,4,115,0,0,1,NA,NA,NA,0.33030565544590407
3407360,63,2012,Female,3,4,4,122,0,0,1,NA,NA,NA,-1.3873686710533588
3407362,296,2012,Male,3,3,3,129,0,0,0,NA,NA,NA,1.5074329415162855
3407363,296,2012,Male,3,2,3,126,0,0,0,NA,NA,NA,-0.3818620830375197
3407364,296,2012,Male,3,1,3,122,0,0,0,NA,NA,NA,0.7170844262593467
3407365,168,2012,Male,4,2,2,122,0,0,0,NA,NA,NA,-0.8476979397810976
3407366,168,2012,Male,4,1,2,119,1,1,0,NA,NA,NA,-0.5720082814855773
3407367,86,2012,Male,4,1,1,118,1,1,0,NA,NA,NA,-1.5095527375602085
3407368,18,2012,Male,3,1,3,130,0,0,1,NA,NA,NA,0.5773994327432813
3407369,18,2012,Male,3,3,3,136,0,0,2,NA,NA,NA,0.5070283755239292
3407370,18,2012,Female,3,2,3,131,0,0,0,NA,NA,NA,0.23415593530302256
3407371,17,2012,Male,4,2,3,122,1,1,0,NA,NA,NA,-0.12274930601226812
3407372,17,2012,Male,4,1,3,122,1,1,0,NA,NA,NA,0.326672107335863
3407373,17,2012,Male,3,3,3,123,1,1,0,NA,NA,NA,-0.8379994453855368
3407374,320,2012,Male,3,1,1,130,0,0,0,NA,NA,NA,-0.6123010329874787
3407375,321,2012,Male,4,3,3,126,0,0,0,NA,NA,NA,0.3359959849923596
3407376,321,2012,Male,3,1,3,129,1,1,2,NA,NA,NA,-0.7365145363492319
3407377,321,2012,Female,4,2,3,124,1,1,0,NA,NA,NA,-0.09659900104653096
3407378,33,2012,Female,3,1,1,121,0,0,0,NA,NA,NA,0.3777500717397448
3407379,293,2012,Male,4,2,3,126,1,1,0,NA,NA,NA,0.23118593866036882
3407380,293,2012,Female,4,1,3,124,1,1,2,NA,NA,NA,0.2934814069613817
3407381,293,2012,Female,4,3,3,128,1,1,2,Yes,2012-12-22T00:00:00Z,NA,0.4425676808797768
3407382,287,2012,Male,4,1,3,128,0,0,1,NA,NA,NA,-0.38072000702217634
3407383,287,2012,Male,4,3,3,134,0,0,2,NA,NA,NA,-0.6168803951837413
3407384,287,2012,Female,4,2,3,131,0,0,1,NA,NA,NA,1.2462994660082034
3407385,110,2012,Female,3,2,2,126,0,0,0,NA,NA,NA,-0.16348923851775604
3407386,110,2012,Female,3,1,2,124,1,1,1,NA,NA,NA,0.13375647772892557
3407387,126,2012,Male,4,2,2,134,1,1,0,NA,NA,NA,-2.1972068706823547
3407388,126,2012,Male,4,1,2,125,1,1,0,Yes,2013-01-23T00:00:00Z,NA,-1.7735131898707963
3407389,252,2012,Male,4,1,1,126,0,0,0,Yes,2013-02-11T00:00:00Z,NA,-0.06364252476040981
3407390,306,2012,Female,3,1,2,124,1,1,2,NA,NA,NA,-3.2575179180856835
3407391,306,2012,Male,3,2,2,127,1,1,2,NA,NA,NA,-2.160144535278103
3407392,201,2012,Male,4,1,2,132,0,0,0,NA,NA,NA,1.0327069645946596
3407393,201,2012,Male,4,2,2,137,0,0,1,NA,NA,NA,0.5691678476269592
3407396,230,2012,Female,4,2,2,127,0,0,0,NA,NA,NA,-0.25168036730508014
3407397,230,2012,Female,4,1,2,125,0,0,1,NA,NA,NA,0.4307655191781631
3407398,150,2012,Male,4,1,2,119,1,1,0,NA,NA,NA,0.2902339095704721
3407399,150,2012,Female,3,2,2,120,1,1,0,NA,NA,NA,-0.19965460214100708
3407401,63,2012,Female,3,3,4,121,0,0,1,NA,NA,NA,-0.44358683651416836
3407402,63,2012,Female,3,2,4,116,0,0,0,NA,NA,NA,-1.3195799782631445
3407403,241,2012,Male,4,2,2,123,0,0,1,NA,NA,NA,0.6630104446676784
3407404,241,2012,Male,4,1,2,121,0,0,0,NA,NA,NA,0.9462203178855557
3407405,87,2012,Female,2,1,2,120,1,1,0,Yes,2014-01-16T00:00:00Z,NA,1.1111942177453595
3407406,87,2012,Male,2,2,2,124,0,0,0,NA,NA,NA,0.6737976077033696
3407407,125,2012,Male,4,1,3,124,0,0,0,NA,NA,NA,0.2329841672958967
3407408,125,2012,Female,3,3,3,127,0,0,0,NA,NA,NA,0.16035538635945173
3407409,125,2012,Male,3,2,3,127,0,0,1,NA,NA,NA,0.3859409140947823
3407410,282,2012,Female,4,1,2,117,1,1,0,NA,NA,NA,-0.8615444768896798
3407411,282,2012,Male,4,2,2,121,1,1,0,NA,NA,NA,-0.2715008655388003
3407412,32,2012,Male,3,1,2,141,0,0,0,NA,NA,NA,1.1301253423460087
3407413,32,2012,Male,3,2,2,144,1,1,0,NA,NA,NA,-3.2665661956975995
3407414,96,2012,Male,3,2,3,138,1,1,2,NA,NA,NA,0.8323193267760585
3407415,96,2012,Female,3,3,3,134,0,0,1,NA,NA,NA,0.7621945690925225
3407416,96,2012,Female,3,1,3,136,0,0,2,NA,NA,NA,0.9303592908133161
3407417,307,2012,Female,3,1,3,144,0,0,0,NA,NA,NA,-0.7785167550312678
3407418,331,2012,Male,4,1,1,125,1,1,0,NA,NA,NA,0.6184065099991752
3407419,120,2012,Male,3,1,1,121,1,1,0,NA,NA,NA,0.21866993095492132
3407420,115,2012,Female,4,1,2,130,0,0,0,NA,NA,NA,0.8467438867710911
3407421,115,2012,Female,3,2,2,133,0,0,4,NA,NA,NA,1.6828051255217
3407422,223,2012,Female,4,1,3,137,0,0,2,NA,NA,NA,-1.2037633976923474
3407423,223,2012,Female,3,3,3,139,1,1,1,Yes,2013-04-02T00:00:00Z,Poisoned,-0.39988808436861495
3407424,223,2012,Male,3,2,3,137,1,1,1,NA,NA,NA,-0.4506583701341301
3407425,127,2012,Female,3,3,3,133,0,0,2,NA,NA,NA,-0.9391548533080363
3407426,127,2012,Male,3,1,3,135,1,1,1,NA,NA,NA,-2.0147314611260225
3407427,127,2012,Female,2,2,3,130,1,1,0,NA,NA,NA,-1.3907528695977052
3407428,80,2012,Male,3,1,2,135,0,0,2,NA,NA,NA,0.2960737223443795
3407429,80,2012,Female,3,2,2,141,0,0,3,NA,NA,NA,-0.43719303819043764
3407430,133,2012,Male,4,1,1,136,0,0,2,NA,NA,NA,0.8961911809851844
3407431,140,2012,Male,3,2,4,131,1,1,1,NA,NA,NA,-1.6695465910658973
3407432,140,2012,Female,3,1,4,128,0,0,0,NA,NA,NA,-0.637912612957193
3407433,140,2012,Male,4,4,4,134,0,0,4,Yes,2012-07-01T00:00:00Z,NA,-2.7443426796280446
3407434,140,2012,Female,4,3,4,133,0,0,4,NA,NA,NA,-0.9944813179630955
3407438,362,2012,Male,2,1,2,135,1,1,2,NA,NA,NA,0.6724338457813915
3407439,362,2012,Male,3,2,2,138,1,1,2,NA,NA,NA,0.17024246726852996
3407440,137,2012,Male,2,1,3,133,1,1,0,Yes,2012-12-28T00:00:00Z,NA,0.2624385701045257
3407441,137,2012,Female,3,3,3,137,1,1,3,NA,NA,NA,-0.04998230217412708
3407442,137,2012,Male,3,2,3,134,1,1,2,NA,NA,NA,-0.17178888454021043
3407443,275,2012,Male,3,2,3,130,0,0,2,NA,NA,NA,-0.5276291477569449
3407444,275,2012,Female,3,3,3,129,0,0,2,NA,NA,NA,-1.1986926987093898
3407445,275,2012,Female,4,1,3,130,0,0,1,NA,NA,NA,-0.5693913702331145
3407446,130,2012,Female,3,2,2,139,1,1,1,NA,NA,NA,-0.2880814685012767
3407447,130,2012,Female,3,1,2,138,0,0,1,NA,NA,NA,0.5552029010999571
3407448,42,2012,Male,4,1,1,129,0,0,0,NA,NA,NA,-0.0677014247886836
3407449,27,2012,Female,3,1,2,131,0,0,1,NA,NA,NA,0.8136226518247474
3407450,27,2012,Female,3,2,2,137,1,1,2,Yes,2013-04-21T00:00:00Z,NA,1.4207463026080653
3407451,195,2012,Male,4,1,3,125,1,1,1,NA,NA,NA,0.3807923495836512
3407452,195,2012,Male,4,2,3,127,1,1,2,NA,NA,NA,-0.6238377207532345
3407453,195,2012,Female,4,3,3,137,1,1,2,NA,NA,NA,-1.5812171261979397
3407454,116,2012,Female,3,1,3,124,1,1,0,NA,NA,NA,-1.3460578767086946
3407455,116,2012,Male,4,3,3,127,1,1,0,NA,NA,NA,-1.1545116670875368
3407456,116,2012,Male,4,2,3,124,1,1,0,NA,NA,NA,-0.24911354657635298
3407457,117,2012,Female,3,1,3,123,1,1,1,NA,NA,NA,-0.23007181092101167
3407458,117,2012,Male,3,2,3,124,1,1,1,Yes,2012-12-15T00:00:00Z,Shot,-1.00564603332472
3407459,117,2012,Male,4,3,3,129,1,1,1,NA,NA,NA,-1.1894555786963144
3407460,339,2012,Female,3,1,3,126,0,0,1,NA,NA,NA,1.0237913909391185
3407461,339,2012,Male,3,2,3,129,0,0,0,NA,NA,NA,0.10281524867485377
3407462,339,2012,Female,3,3,3,131,1,1,2,NA,NA,NA,0.1971796348439741
3407463,139,2012,Female,2,2,2,131,0,0,0,NA,NA,NA,0.3372284338421803
3407464,139,2012,Female,3,1,2,131,1,1,0,NA,NA,NA,1.4372704034635022
3407465,224,2012,Male,4,2,4,129,1,1,0,NA,NA,NA,-0.4892115837052834
3407466,224,2012,Female,4,1,4,129,1,1,2,NA,NA,NA,-1.4859061498796584
3407467,224,2012,Female,4,3,4,130,1,1,0,NA,NA,NA,-0.4532061126381901
3407468,224,2012,Female,4,4,4,135,1,1,0,Yes,2012-07-01T00:00:00Z,NA,-1.4084718604869262
3407469,232,2012,Male,4,1,1,125,0,0,0,NA,NA,NA,-1.2719559874582445
3407470,73,2012,Male,2,3,3,131,0,0,1,NA,NA,NA,-0.7967147817777952
3407471,73,2012,Male,2,2,3,128,0,0,0,NA,NA,NA,-0.3794058582325376
3407472,73,2012,Female,3,1,3,125,0,0,0,NA,NA,NA,-1.0167371341143845
3407473,112,2012,Male,3,2,3,140,0,0,2,NA,NA,NA,-1.689580444551252
3407474,112,2012,Female,3,3,3,135,0,0,2,NA,NA,NA,0.3903139511032749
3407475,112,2012,Male,4,1,3,136,0,0,2,NA,NA,NA,0.3039376892735657
3407476,259,2012,Female,4,2,2,135,1,1,2,NA,NA,NA,-4.2795621948428995
3407477,259,2012,Male,4,1,2,131,0,0,2,NA,NA,NA,-1.1631424415032157
3407478,336,2012,Female,4,1,2,134,0,0,3,NA,NA,NA,0.4489867749742766
3407479,336,2012,Female,4,2,2,134,0,0,3,NA,NA,NA,0.23037978585855481
3407480,315,2012,Female,3,1,1,128,0,0,0,NA,NA,NA,-0.41143140426388203
3407482,64,2012,Female,2,1,2,138,1,1,4,NA,NA,NA,-1.1286387525267834
3407483,78,2012,Female,2,2,3,126,1,1,0,NA,NA,NA,-1.442916654344883
3407484,78,2012,Female,2,3,3,123,1,1,0,NA,NA,NA,-2.3465656216863744
3407485,78,2012,Female,3,1,3,125,1,1,0,NA,NA,NA,-0.7531084360806937
3407486,294,2012,Male,4,1,1,127,1,1,0,Yes,2012-06-30T00:00:00Z,NA,-0.34649376887404415
3407487,144,2012,Male,2,2,4,129,0,0,1,NA,NA,NA,-0.23295665537575658
3407488,144,2012,Female,3,1,4,128,1,1,2,NA,NA,NA,0.39670595747506865
3407489,144,2012,Female,2,3,4,130,1,1,2,NA,NA,NA,0.8693077071124174
3407490,144,2012,Male,2,4,4,134,0,0,2,NA,NA,NA,0.02002684410003182
3407491,411,2012,Female,3,1,1,128,1,1,0,NA,NA,NA,-0.32380780694473266
3407492,119,2012,Male,3,1,1,125,1,1,1,NA,NA,NA,-0.5500588844187649
3407493,157,2012,Female,3,1,1,130,1,1,0,NA,NA,NA,-0.6294672002179922
3407496,335,2012,Male,4,2,2,152,1,1,0,NA,NA,NA,-1.5703453088043515
3407497,335,2012,Female,4,1,2,152,1,1,0,NA,NA,NA,-2.7412793891342515
3407498,102,2012,Female,4,1,2,140,0,0,0,NA,NA,NA,1.5050632421216705
3408018,125,2013,Male,2,1,2,136,0,0,1,Yes,2016-07-09T00:00:00Z,Injury,1.5360098657014274
3408033,252,2013,Male,4,1,1,137,1,1,2,NA,NA,NA,-1.0829018634247245
3408035,209,2013,Male,4,1,1,120,1,1,0,NA,NA,NA,-1.3724720944797855
3408040,69,2013,Female,3,1,1,134,1,1,2,NA,NA,NA,0.11141166500575235
3408043,132,2013,Female,2,1,1,133,0,0,1,NA,NA,NA,1.0436060507823846
3408045,311,2013,Female,4,1,1,138,1,1,2,NA,NA,NA,-1.8704161633235683
3408046,77,2013,Female,4,1,1,138,1,1,1,NA,NA,NA,0.8188418265954547
3408047,164,2013,Male,3,1,1,136,1,1,0,NA,NA,NA,0.40802034400680814
3408048,290,2013,Female,4,1,1,138,0,0,0,Yes,2013-06-29T00:00:00Z,NA,0.1041705917501409
3408049,96,2013,Female,3,1,2,140,0,0,0,NA,NA,NA,-1.0276231725891758
3408051,96,2013,Male,3,2,2,141,0,0,0,NA,NA,NA,-1.1437876390945572
3408055,277,2013,Male,3,1,1,130,0,0,0,NA,NA,NA,-0.10499133253300823
3408061,191,2013,Male,3,1,2,136,0,0,2,Yes,2013-06-30T00:00:00Z,NA,-0.5766534506103452
3408062,191,2013,Female,3,2,2,142,0,0,4,NA,NA,NA,0.3070624737176614
3408065,57,2013,Male,2,1,2,124,1,1,1,NA,NA,NA,0.5561908312635281
3408066,57,2013,Male,2,2,2,133,1,1,4,NA,NA,NA,1.0732769612851338
3408067,116,2013,Male,3,1,2,144,1,1,2,NA,NA,NA,0.6806160718535353
3408071,357,2013,Male,2,1,2,141,1,1,2,NA,NA,NA,0.5847757767530701
3408072,357,2013,Female,3,2,2,147,0,0,2,NA,NA,NA,0.22605775889686316
3408073,333,2013,Female,4,1,1,131,0,0,1,NA,NA,NA,-0.6018023648005956
